user_id,attempts,is_correct,avg_score,total_study_time,total_forum_activity
U_12875892,0.0,0.0,0.0,0,0
U_12875893,0.0,0.0,0.0,0,0
U_12875894,0.0,0.0,0.0,0,0
U_12875895,0.0,0.0,0.0,0,0
U_12875896,0.0,0.0,0.0,0,0
U_12875897,0.0,0.0,0.0,0,0
U_12875898,0.0,0.0,0.0,0,0
U_12875899,0.0,0.0,0.0,0,0
U_12875901,0.0,0.0,0.0,0,0
U_12875902,0.0,0.0,0.0,0,0
U_12875903,0.0,0.0,0.0,0,0
U_12875904,0.0,0.0,0.0,0,0
U_12875905,0.0,0.0,0.0,0,0
U_12875906,0.0,0.0,0.0,0,0
U_12875907,0.0,0.0,0.0,0,0
U_12875908,0.0,0.0,0.0,0,0
U_12875909,0.0,0.0,0.0,0,0
U_12875910,0.0,0.0,0.0,0,0
U_12875911,0.0,0.0,0.0,0,0
U_12875912,0.0,0.0,0.0,0,0
U_12875913,0.0,0.0,0.0,0,0
U_12875914,0.0,0.0,0.0,0,0
U_12875915,0.0,0.0,0.0,0,0
U_12875916,0.0,0.0,0.0,0,0
U_12875917,0.0,0.0,0.0,0,0
U_12875918,0.0,0.0,0.0,0,0
U_12875919,0.0,0.0,0.0,0,0
U_12875920,0.0,0.0,0.0,0,0
U_12875921,0.0,0.0,0.0,0,0
U_12875922,0.0,0.0,0.0,0,0
U_12875923,0.0,0.0,0.0,0,0
U_12875925,0.0,0.0,0.0,0,0
U_12875926,0.0,0.0,0.0,0,0
U_12875927,0.0,0.0,0.0,0,0
U_12875928,0.0,0.0,0.0,0,0
U_12875929,0.0,0.0,0.0,0,0
U_12875930,0.0,0.0,0.0,0,0
U_12875931,0.0,0.0,0.0,0,0
U_12875932,0.0,0.0,0.0,0,0
U_12875933,0.0,0.0,0.0,0,0
U_12875934,0.0,0.0,0.0,0,0
U_12875935,0.0,0.0,0.0,0,0
U_12875936,0.0,0.0,0.0,0,0
U_12875937,0.0,0.0,0.0,0,0
U_12875938,0.0,0.0,0.0,0,0
U_12875939,0.0,0.0,0.0,0,0
U_12875940,0.0,0.0,0.0,0,0
U_12875941,0.0,0.0,0.0,0,0
U_12875942,0.0,0.0,0.0,0,0
U_12875943,0.0,0.0,0.0,0,0
U_12875944,0.0,0.0,0.0,0,0
U_12875945,0.0,0.0,0.0,0,0
U_12875946,0.0,0.0,0.0,0,0
U_12875947,0.0,0.0,0.0,0,0
U_12875948,0.0,0.0,0.0,0,0
U_12875949,0.0,0.0,0.0,0,0
U_12875950,0.0,0.0,0.0,0,0
U_12875951,0.0,0.0,0.0,0,0
U_12875952,0.0,0.0,0.0,0,0
U_12875953,0.0,0.0,0.0,0,0
U_12875954,0.0,0.0,0.0,0,0
U_12875955,0.0,0.0,0.0,0,0
U_12875956,0.0,0.0,0.0,0,0
U_12875957,0.0,0.0,0.0,0,0
U_12875958,0.0,0.0,0.0,0,0
U_12875959,0.0,0.0,0.0,0,0
U_12875960,0.0,0.0,0.0,0,0
U_12875961,0.0,0.0,0.0,0,0
U_12875962,0.0,0.0,0.0,0,0
U_12875963,0.0,0.0,0.0,0,0
U_12875964,0.0,0.0,0.0,0,0
U_12875965,0.0,0.0,0.0,0,0
U_12875966,0.0,0.0,0.0,0,0
U_12875967,0.0,0.0,0.0,0,0
U_12875968,0.0,0.0,0.0,0,0
U_12875969,0.0,0.0,0.0,0,0
U_12875970,0.0,0.0,0.0,0,0
U_12875971,0.0,0.0,0.0,0,0
U_12875972,0.0,0.0,0.0,0,0
U_12875973,0.0,0.0,0.0,0,0
U_12875974,0.0,0.0,0.0,0,0
U_12875975,0.0,0.0,0.0,0,0
U_12875976,0.0,0.0,0.0,0,0
U_12875977,0.0,0.0,0.0,0,0
U_12875978,0.0,0.0,0.0,0,0
U_12875979,0.0,0.0,0.0,0,0
U_12875980,0.0,0.0,0.0,0,0
U_12875981,0.0,0.0,0.0,0,0
U_12875982,0.0,0.0,0.0,0,0
U_12875983,0.0,0.0,0.0,0,0
U_12875984,0.0,0.0,0.0,0,0
U_12875985,0.0,0.0,0.0,0,0
U_12875986,0.0,0.0,0.0,0,0
U_12875987,0.0,0.0,0.0,0,0
U_12875988,0.0,0.0,0.0,0,0
U_12875989,0.0,0.0,0.0,0,0
U_12875990,0.0,0.0,0.0,0,0
U_12875991,0.0,0.0,0.0,0,0
U_12875992,0.0,0.0,0.0,0,0
U_12875993,0.0,0.0,0.0,0,0
U_12875994,0.0,0.0,0.0,0,0
U_12875995,0.0,0.0,0.0,0,0
U_12875996,0.0,0.0,0.0,0,0
U_12875997,0.0,0.0,0.0,0,0
U_12875998,0.0,0.0,0.0,0,0
U_12875999,0.0,0.0,0.0,0,0
U_12876000,0.0,0.0,0.0,0,0
U_12876001,0.0,0.0,0.0,0,0
U_12876002,0.0,0.0,0.0,0,0
U_12876003,0.0,0.0,0.0,0,0
U_12876004,0.0,0.0,0.0,0,0
U_12876005,0.0,0.0,0.0,0,0
U_12876006,0.0,0.0,0.0,0,0
U_12876007,0.0,0.0,0.0,0,0
U_12876008,0.0,0.0,0.0,0,0
U_12876009,0.0,0.0,0.0,0,0
U_12876010,0.0,0.0,0.0,0,0
U_12876011,0.0,0.0,0.0,0,0
U_12876012,0.0,0.0,0.0,0,0
U_12876013,0.0,0.0,0.0,0,0
U_12876014,0.0,0.0,0.0,0,0
U_12876015,0.0,0.0,0.0,0,0
U_12876016,0.0,0.0,0.0,0,0
U_12876018,0.0,0.0,0.0,0,0
U_12876019,0.0,0.0,0.0,0,0
U_12876020,0.0,0.0,0.0,0,0
U_12876021,0.0,0.0,0.0,0,0
U_12876022,0.0,0.0,0.0,0,0
U_12876023,0.0,0.0,0.0,0,0
U_12876024,0.0,0.0,0.0,0,0
U_12876025,0.0,0.0,0.0,0,0
U_12876026,0.0,0.0,0.0,0,0
U_12876027,0.0,0.0,0.0,0,0
U_12876028,0.0,0.0,0.0,0,0
U_12876029,0.0,0.0,0.0,0,0
U_12876031,0.0,0.0,0.0,0,0
U_12876032,0.0,0.0,0.0,0,0
U_12876033,0.0,0.0,0.0,0,0
U_12876034,0.0,0.0,0.0,0,0
U_12876035,0.0,0.0,0.0,0,0
U_12876036,0.0,0.0,0.0,0,0
U_12876037,0.0,0.0,0.0,0,0
U_12876038,0.0,0.0,0.0,0,0
U_12876039,0.0,0.0,0.0,0,0
U_12876040,0.0,0.0,0.0,0,0
U_12876041,0.0,0.0,0.0,0,0
U_12876042,0.0,0.0,0.0,0,0
U_12876043,0.0,0.0,0.0,0,0
U_12876044,0.0,0.0,0.0,0,0
U_12876045,0.0,0.0,0.0,0,0
U_12876046,0.0,0.0,0.0,0,0
U_12876047,0.0,0.0,0.0,0,0
U_12876048,0.0,0.0,0.0,0,0
U_12876049,0.0,0.0,0.0,0,0
U_12876050,0.0,0.0,0.0,0,0
U_12876051,0.0,0.0,0.0,0,0
U_12876052,0.0,0.0,0.0,0,0
U_12876053,0.0,0.0,0.0,0,0
U_12876054,0.0,0.0,0.0,0,0
U_12876055,0.0,0.0,0.0,0,0
U_12876056,0.0,0.0,0.0,0,0
U_12876057,0.0,0.0,0.0,0,0
U_12876058,0.0,0.0,0.0,0,0
U_12876059,0.0,0.0,0.0,0,0
U_12876060,0.0,0.0,0.0,0,0
U_12876061,0.0,0.0,0.0,0,0
U_12876062,0.0,0.0,0.0,0,0
U_12876063,0.0,0.0,0.0,0,0
U_12876064,0.0,0.0,0.0,0,0
U_12876065,0.0,0.0,0.0,0,0
U_12876066,0.0,0.0,0.0,0,0
U_12876068,0.0,0.0,0.0,0,0
U_12876069,0.0,0.0,0.0,0,0
U_12876070,0.0,0.0,0.0,0,0
U_12876071,0.0,0.0,0.0,0,0
U_12876072,0.0,0.0,0.0,0,0
U_12876073,0.0,0.0,0.0,0,0
U_12876074,0.0,0.0,0.0,0,0
U_12876075,0.0,0.0,0.0,0,0
U_12876076,0.0,0.0,0.0,0,0
U_12876077,0.0,0.0,0.0,0,0
U_12876078,0.0,0.0,0.0,0,0
U_12876079,0.0,0.0,0.0,0,0
U_12876080,0.0,0.0,0.0,0,0
U_12876081,0.0,0.0,0.0,0,0
U_12876082,0.0,0.0,0.0,0,0
U_12876083,0.0,0.0,0.0,0,0
U_12876084,0.0,0.0,0.0,0,0
U_12876085,0.0,0.0,0.0,0,0
U_12876086,0.0,0.0,0.0,0,0
U_12876087,0.0,0.0,0.0,0,0
U_12876088,0.0,0.0,0.0,0,0
U_12876089,0.0,0.0,0.0,0,0
U_12876090,0.0,0.0,0.0,0,0
U_12876091,0.0,0.0,0.0,0,0
U_12876092,0.0,0.0,0.0,0,0
U_12876093,0.0,0.0,0.0,0,0
U_12876094,0.0,0.0,0.0,0,0
U_12876095,0.0,0.0,0.0,0,0
U_12876096,0.0,0.0,0.0,0,0
U_12876097,0.0,0.0,0.0,0,0
U_12876098,0.0,0.0,0.0,0,0
U_12876099,0.0,0.0,0.0,0,0
U_12876100,0.0,0.0,0.0,0,0
U_12876101,0.0,0.0,0.0,0,0
U_12876102,0.0,0.0,0.0,0,0
U_12876103,0.0,0.0,0.0,0,0
U_12876104,0.0,0.0,0.0,0,0
U_12876105,0.0,0.0,0.0,0,0
U_12876106,0.0,0.0,0.0,0,0
U_12876107,0.0,0.0,0.0,0,0
U_12876108,0.0,0.0,0.0,0,0
U_12876109,0.0,0.0,0.0,0,0
U_12876110,0.0,0.0,0.0,0,0
U_12876111,0.0,0.0,0.0,0,0
U_12876112,0.0,0.0,0.0,0,0
U_12876113,0.0,0.0,0.0,0,0
U_12876114,0.0,0.0,0.0,0,0
U_12876115,0.0,0.0,0.0,0,0
U_12876116,0.0,0.0,0.0,0,0
U_12876117,0.0,0.0,0.0,0,0
U_12876118,0.0,0.0,0.0,0,0
U_12876119,0.0,0.0,0.0,0,0
U_12876120,0.0,0.0,0.0,0,0
U_12876121,0.0,0.0,0.0,0,0
U_12876122,0.0,0.0,0.0,0,0
U_12876123,0.0,0.0,0.0,0,0
U_12876124,0.0,0.0,0.0,0,0
U_12876125,0.0,0.0,0.0,0,0
U_12876126,0.0,0.0,0.0,0,0
U_12876127,0.0,0.0,0.0,0,0
U_12876128,0.0,0.0,0.0,0,0
U_12876129,0.0,0.0,0.0,0,0
U_12876130,0.0,0.0,0.0,0,0
U_12876131,0.0,0.0,0.0,0,0
U_12876132,0.0,0.0,0.0,0,0
U_12876133,0.0,0.0,0.0,0,0
U_12876134,0.0,0.0,0.0,0,0
U_12876135,0.0,0.0,0.0,0,0
U_12876136,0.0,0.0,0.0,0,0
U_12876137,0.0,0.0,0.0,0,0
U_12876138,0.0,0.0,0.0,0,0
U_12876139,0.0,0.0,0.0,0,0
U_12876140,0.0,0.0,0.0,0,0
U_12876141,0.0,0.0,0.0,0,0
U_12876143,0.0,0.0,0.0,0,0
U_12876144,0.0,0.0,0.0,0,0
U_12876145,0.0,0.0,0.0,0,0
U_12876146,0.0,0.0,0.0,0,0
U_12876147,0.0,0.0,0.0,0,0
U_12876148,0.0,0.0,0.0,0,0
U_12876149,0.0,0.0,0.0,0,0
U_12876150,0.0,0.0,0.0,0,0
U_12876151,0.0,0.0,0.0,0,0
U_12876152,0.0,0.0,0.0,0,0
U_12876153,0.0,0.0,0.0,0,0
U_12876154,0.0,0.0,0.0,0,0
U_12876155,0.0,0.0,0.0,0,0
U_12876156,0.0,0.0,0.0,0,0
U_12876157,0.0,0.0,0.0,0,0
U_12876158,0.0,0.0,0.0,0,0
U_12876159,0.0,0.0,0.0,0,0
U_12876160,0.0,0.0,0.0,0,0
U_12876161,0.0,0.0,0.0,0,0
U_12876162,0.0,0.0,0.0,0,0
U_12876163,0.0,0.0,0.0,0,0
U_12876164,0.0,0.0,0.0,0,0
U_12876165,0.0,0.0,0.0,0,0
U_12876166,0.0,0.0,0.0,0,0
U_12876167,0.0,0.0,0.0,0,0
U_12876168,0.0,0.0,0.0,0,0
U_12876169,0.0,0.0,0.0,0,0
U_12876170,0.0,0.0,0.0,0,0
U_12876171,0.0,0.0,0.0,0,0
U_12876172,0.0,0.0,0.0,0,0
U_12876173,0.0,0.0,0.0,0,0
U_12876174,0.0,0.0,0.0,0,0
U_12876175,0.0,0.0,0.0,0,0
U_12876176,0.0,0.0,0.0,0,0
U_12876177,0.0,0.0,0.0,0,0
U_12876178,0.0,0.0,0.0,0,0
U_12876179,0.0,0.0,0.0,0,0
U_12876180,0.0,0.0,0.0,0,0
U_12876182,0.0,0.0,0.0,0,0
U_12876183,0.0,0.0,0.0,0,0
U_12876184,0.0,0.0,0.0,0,0
U_12876185,0.0,0.0,0.0,0,0
U_12876186,0.0,0.0,0.0,0,0
U_12876187,0.0,0.0,0.0,0,0
U_12876188,0.0,0.0,0.0,0,0
U_12876189,0.0,0.0,0.0,0,0
U_12876191,0.0,0.0,0.0,0,0
U_12876192,0.0,0.0,0.0,0,0
U_12876193,0.0,0.0,0.0,0,0
U_12876194,0.0,0.0,0.0,0,0
U_12876195,0.0,0.0,0.0,0,0
U_12876197,0.0,0.0,0.0,0,0
U_12876198,0.0,0.0,0.0,0,0
U_12876199,0.0,0.0,0.0,0,0
U_12876200,0.0,0.0,0.0,0,0
U_12876201,0.0,0.0,0.0,0,0
U_12876202,0.0,0.0,0.0,0,0
U_12876203,0.0,0.0,0.0,0,0
U_12876204,0.0,0.0,0.0,0,0
U_12876205,0.0,0.0,0.0,0,0
U_12876206,0.0,0.0,0.0,0,0
U_12876207,0.0,0.0,0.0,0,0
U_12876208,0.0,0.0,0.0,0,0
U_12876209,0.0,0.0,0.0,0,0
U_12876210,0.0,0.0,0.0,0,0
U_12876211,0.0,0.0,0.0,0,0
U_12876212,0.0,0.0,0.0,0,0
U_12876213,0.0,0.0,0.0,0,0
U_12876214,0.0,0.0,0.0,0,0
U_12876215,0.0,0.0,0.0,0,0
U_12876216,0.0,0.0,0.0,0,0
U_12876217,0.0,0.0,0.0,0,0
U_12876218,0.0,0.0,0.0,0,0
U_12876219,0.0,0.0,0.0,0,0
U_12876220,0.0,0.0,0.0,0,0
U_12876221,0.0,0.0,0.0,0,0
U_12876222,0.0,0.0,0.0,0,0
U_12876224,0.0,0.0,0.0,0,0
U_12876225,0.0,0.0,0.0,0,0
U_12876226,0.0,0.0,0.0,0,0
U_12876227,0.0,0.0,0.0,0,0
U_12876228,0.0,0.0,0.0,0,0
U_12876229,0.0,0.0,0.0,0,0
U_12876230,0.0,0.0,0.0,0,0
U_12876231,0.0,0.0,0.0,0,0
U_12876232,0.0,0.0,0.0,0,0
U_12876233,0.0,0.0,0.0,0,0
U_12876234,0.0,0.0,0.0,0,0
U_12876235,0.0,0.0,0.0,0,0
U_12876236,0.0,0.0,0.0,0,0
U_12876237,0.0,0.0,0.0,0,0
U_12876238,0.0,0.0,0.0,0,0
U_12876239,0.0,0.0,0.0,0,0
U_12876240,0.0,0.0,0.0,0,0
U_12876241,0.0,0.0,0.0,0,0
U_12876242,0.0,0.0,0.0,0,0
U_12876243,0.0,0.0,0.0,0,0
U_12876244,0.0,0.0,0.0,0,0
U_12876245,0.0,0.0,0.0,0,0
U_12876246,0.0,0.0,0.0,0,0
U_12876248,0.0,0.0,0.0,0,0
U_12876249,0.0,0.0,0.0,0,0
U_12876250,0.0,0.0,0.0,0,0
U_12876251,0.0,0.0,0.0,0,0
U_12876252,0.0,0.0,0.0,0,0
U_12876253,0.0,0.0,0.0,0,0
U_12876254,0.0,0.0,0.0,0,0
U_12876255,0.0,0.0,0.0,0,0
U_12876256,0.0,0.0,0.0,0,0
U_12876257,0.0,0.0,0.0,0,0
U_12876258,0.0,0.0,0.0,0,0
U_12876259,0.0,0.0,0.0,0,0
U_12876260,0.0,0.0,0.0,0,0
U_12876261,0.0,0.0,0.0,0,0
U_12876262,0.0,0.0,0.0,0,0
U_12876263,0.0,0.0,0.0,0,0
U_12876264,0.0,0.0,0.0,0,0
U_12876265,0.0,0.0,0.0,0,0
U_12876266,0.0,0.0,0.0,0,0
U_12876267,0.0,0.0,0.0,0,0
U_12876268,0.0,0.0,0.0,0,0
U_12876269,0.0,0.0,0.0,0,0
U_12876270,0.0,0.0,0.0,0,0
U_12876271,0.0,0.0,0.0,0,0
U_12876272,0.0,0.0,0.0,0,0
U_12876273,0.0,0.0,0.0,0,0
U_12876274,0.0,0.0,0.0,0,0
U_12876275,0.0,0.0,0.0,0,0
U_12876276,0.0,0.0,0.0,0,0
U_12876278,0.0,0.0,0.0,0,0
U_12876279,0.0,0.0,0.0,0,0
U_12876281,0.0,0.0,0.0,0,0
U_12876282,0.0,0.0,0.0,0,0
U_12876283,0.0,0.0,0.0,0,0
U_12876284,0.0,0.0,0.0,0,0
U_12876285,0.0,0.0,0.0,0,0
U_12876286,0.0,0.0,0.0,0,0
U_12876287,0.0,0.0,0.0,0,0
U_12876288,0.0,0.0,0.0,0,0
U_12876289,0.0,0.0,0.0,0,0
U_12876290,0.0,0.0,0.0,0,0
U_12876291,0.0,0.0,0.0,0,0
U_12876292,0.0,0.0,0.0,0,0
U_12876293,0.0,0.0,0.0,0,0
U_12876294,0.0,0.0,0.0,0,0
U_12876295,0.0,0.0,0.0,0,0
U_12876296,0.0,0.0,0.0,0,0
U_12876297,0.0,0.0,0.0,0,0
U_12876298,0.0,0.0,0.0,0,0
U_12876299,0.0,0.0,0.0,0,0
U_12876300,0.0,0.0,0.0,0,0
U_12876301,0.0,0.0,0.0,0,0
U_12876302,0.0,0.0,0.0,0,0
U_12876303,0.0,0.0,0.0,0,0
U_12876304,0.0,0.0,0.0,0,0
U_12876305,0.0,0.0,0.0,0,0
U_12876306,0.0,0.0,0.0,0,0
U_12876307,0.0,0.0,0.0,0,0
U_12876308,0.0,0.0,0.0,0,0
U_12876309,0.0,0.0,0.0,0,0
U_12876310,0.0,0.0,0.0,0,0
U_12876311,0.0,0.0,0.0,0,0
U_12876312,0.0,0.0,0.0,0,0
U_12876313,0.0,0.0,0.0,0,0
U_12876314,0.0,0.0,0.0,0,0
U_12876315,0.0,0.0,0.0,0,0
U_12876316,0.0,0.0,0.0,0,0
U_12876317,0.0,0.0,0.0,0,0
U_12876318,0.0,0.0,0.0,0,0
U_12876319,0.0,0.0,0.0,0,0
U_12876320,0.0,0.0,0.0,0,0
U_12876321,0.0,0.0,0.0,0,0
U_12876322,0.0,0.0,0.0,0,0
U_12876323,0.0,0.0,0.0,0,0
U_12876324,0.0,0.0,0.0,0,0
U_12876325,0.0,0.0,0.0,0,0
U_12876326,0.0,0.0,0.0,0,0
U_12876327,0.0,0.0,0.0,0,0
U_12876328,0.0,0.0,0.0,0,0
U_12876329,0.0,0.0,0.0,0,0
U_12876330,0.0,0.0,0.0,0,0
U_12876331,0.0,0.0,0.0,0,0
U_12876332,0.0,0.0,0.0,0,0
U_12876333,0.0,0.0,0.0,0,0
U_12876334,0.0,0.0,0.0,0,0
U_12876335,0.0,0.0,0.0,0,0
U_12876336,0.0,0.0,0.0,0,0
U_12876337,0.0,0.0,0.0,0,0
U_12876338,0.0,0.0,0.0,0,0
U_12876340,0.0,0.0,0.0,0,0
U_12876342,0.0,0.0,0.0,0,0
U_12876343,0.0,0.0,0.0,0,0
U_12876344,0.0,0.0,0.0,0,0
U_12876345,0.0,0.0,0.0,0,0
U_12876346,0.0,0.0,0.0,0,0
U_12876347,0.0,0.0,0.0,0,0
U_12876348,0.0,0.0,0.0,0,0
U_12876349,0.0,0.0,0.0,0,0
U_12876350,0.0,0.0,0.0,0,0
U_12876351,0.0,0.0,0.0,0,0
U_12876352,0.0,0.0,0.0,0,0
U_12876353,0.0,0.0,0.0,0,0
U_12876354,0.0,0.0,0.0,0,0
U_12876355,0.0,0.0,0.0,0,0
U_12876356,0.0,0.0,0.0,0,0
U_12876357,0.0,0.0,0.0,0,0
U_12876358,0.0,0.0,0.0,0,0
U_12876359,0.0,0.0,0.0,0,0
U_12876360,0.0,0.0,0.0,0,0
U_12876361,0.0,0.0,0.0,0,0
U_12876362,0.0,0.0,0.0,0,0
U_12876363,0.0,0.0,0.0,0,0
U_12876364,0.0,0.0,0.0,0,0
U_12876365,0.0,0.0,0.0,0,0
U_12876366,0.0,0.0,0.0,0,0
U_12876367,0.0,0.0,0.0,0,0
U_12876368,0.0,0.0,0.0,0,0
U_12876370,0.0,0.0,0.0,0,0
U_12876371,0.0,0.0,0.0,0,0
U_12876372,0.0,0.0,0.0,0,0
U_12876373,0.0,0.0,0.0,0,0
U_12876374,0.0,0.0,0.0,0,0
U_12876375,0.0,0.0,0.0,0,0
U_12876376,0.0,0.0,0.0,0,0
U_12876377,0.0,0.0,0.0,0,0
U_12876378,0.0,0.0,0.0,0,0
U_12876379,0.0,0.0,0.0,0,0
U_12876380,0.0,0.0,0.0,0,0
U_12876381,0.0,0.0,0.0,0,0
U_12876382,0.0,0.0,0.0,0,0
U_12876383,0.0,0.0,0.0,0,0
U_12876384,0.0,0.0,0.0,0,0
U_12876385,0.0,0.0,0.0,0,0
U_12876386,0.0,0.0,0.0,0,0
U_12876387,0.0,0.0,0.0,0,0
U_12876388,0.0,0.0,0.0,0,0
U_12876389,0.0,0.0,0.0,0,0
U_12876390,0.0,0.0,0.0,0,0
U_12876391,0.0,0.0,0.0,0,0
U_12876392,0.0,0.0,0.0,0,0
U_12876393,0.0,0.0,0.0,0,0
U_12876394,0.0,0.0,0.0,0,0
U_12876395,0.0,0.0,0.0,0,0
U_12876396,0.0,0.0,0.0,0,0
U_12876397,0.0,0.0,0.0,0,0
U_12876398,0.0,0.0,0.0,0,0
U_12876399,0.0,0.0,0.0,0,0
U_12876400,0.0,0.0,0.0,0,0
U_12876401,0.0,0.0,0.0,0,0
U_12876402,0.0,0.0,0.0,0,0
U_12876403,0.0,0.0,0.0,0,0
U_12876404,0.0,0.0,0.0,0,0
U_12876405,0.0,0.0,0.0,0,0
U_12876406,0.0,0.0,0.0,0,0
U_12876407,0.0,0.0,0.0,0,0
U_12876408,0.0,0.0,0.0,0,0
U_12876409,0.0,0.0,0.0,0,0
U_12876410,0.0,0.0,0.0,0,0
U_12876411,0.0,0.0,0.0,0,0
U_12876412,0.0,0.0,0.0,0,0
U_12876413,0.0,0.0,0.0,0,0
U_12876414,0.0,0.0,0.0,0,0
U_12876415,0.0,0.0,0.0,0,0
U_12876416,0.0,0.0,0.0,0,0
U_12876417,0.0,0.0,0.0,0,0
U_12876418,0.0,0.0,0.0,0,0
U_12876419,0.0,0.0,0.0,0,0
U_12876420,0.0,0.0,0.0,0,0
U_12876421,0.0,0.0,0.0,0,0
U_12876422,0.0,0.0,0.0,0,0
U_12876423,0.0,0.0,0.0,0,0
U_12876424,0.0,0.0,0.0,0,0
U_12876425,0.0,0.0,0.0,0,0
U_12876426,0.0,0.0,0.0,0,0
U_12876428,0.0,0.0,0.0,0,0
U_12876429,0.0,0.0,0.0,0,0
U_12876430,0.0,0.0,0.0,0,0
U_12876431,0.0,0.0,0.0,0,0
U_12876432,0.0,0.0,0.0,0,0
U_12876433,0.0,0.0,0.0,0,0
U_12876434,0.0,0.0,0.0,0,0
U_12876435,0.0,0.0,0.0,0,0
U_12876437,0.0,0.0,0.0,0,0
U_12876438,0.0,0.0,0.0,0,0
U_12876439,0.0,0.0,0.0,0,0
U_12876441,0.0,0.0,0.0,0,0
U_12876442,0.0,0.0,0.0,0,0
U_12876443,0.0,0.0,0.0,0,0
U_12876444,0.0,0.0,0.0,0,0
U_12876445,0.0,0.0,0.0,0,0
U_12876446,0.0,0.0,0.0,0,0
U_12876447,0.0,0.0,0.0,0,0
U_12876448,0.0,0.0,0.0,0,0
U_12876449,0.0,0.0,0.0,0,0
U_12876450,0.0,0.0,0.0,0,0
U_12876451,0.0,0.0,0.0,0,0
U_12876453,0.0,0.0,0.0,0,0
U_12876454,0.0,0.0,0.0,0,0
U_12876455,0.0,0.0,0.0,0,0
U_12876456,0.0,0.0,0.0,0,0
U_12876457,0.0,0.0,0.0,0,0
U_12876458,0.0,0.0,0.0,0,0
U_12876459,0.0,0.0,0.0,0,0
U_12876460,0.0,0.0,0.0,0,0
U_12876461,0.0,0.0,0.0,0,0
U_12876462,0.0,0.0,0.0,0,0
U_12876463,0.0,0.0,0.0,0,0
U_12876464,0.0,0.0,0.0,0,0
U_12876465,0.0,0.0,0.0,0,0
U_12876466,0.0,0.0,0.0,0,0
U_12876467,0.0,0.0,0.0,0,0
U_12876468,0.0,0.0,0.0,0,0
U_12876469,0.0,0.0,0.0,0,0
U_12876470,0.0,0.0,0.0,0,0
U_12876471,0.0,0.0,0.0,0,0
U_12876472,0.0,0.0,0.0,0,0
U_12876474,0.0,0.0,0.0,0,0
U_12876476,0.0,0.0,0.0,0,0
U_12876477,0.0,0.0,0.0,0,0
U_12876478,0.0,0.0,0.0,0,0
U_12876479,0.0,0.0,0.0,0,0
U_12876480,0.0,0.0,0.0,0,0
U_12876481,0.0,0.0,0.0,0,0
U_12876483,0.0,0.0,0.0,0,0
U_12876484,0.0,0.0,0.0,0,0
U_12876485,0.0,0.0,0.0,0,0
U_12876486,0.0,0.0,0.0,0,0
U_12876487,0.0,0.0,0.0,0,0
U_12876488,0.0,0.0,0.0,0,0
U_12876489,0.0,0.0,0.0,0,0
U_12876490,0.0,0.0,0.0,0,0
U_12876491,0.0,0.0,0.0,0,0
U_12876492,0.0,0.0,0.0,0,0
U_12876493,0.0,0.0,0.0,0,0
U_12876494,0.0,0.0,0.0,0,0
U_12876495,0.0,0.0,0.0,0,0
U_12876496,0.0,0.0,0.0,0,0
U_12876497,0.0,0.0,0.0,0,0
U_12876498,0.0,0.0,0.0,0,0
U_12876499,0.0,0.0,0.0,0,0
U_12876500,0.0,0.0,0.0,0,0
U_12876502,0.0,0.0,0.0,0,0
U_12876503,0.0,0.0,0.0,0,0
U_12876504,0.0,0.0,0.0,0,0
U_12876505,0.0,0.0,0.0,0,0
U_12876506,0.0,0.0,0.0,0,0
U_12876507,0.0,0.0,0.0,0,0
U_12876508,0.0,0.0,0.0,0,0
U_12876509,0.0,0.0,0.0,0,0
U_12876510,0.0,0.0,0.0,0,0
U_12876511,0.0,0.0,0.0,0,0
U_12876512,0.0,0.0,0.0,0,0
U_12876513,0.0,0.0,0.0,0,0
U_12876514,0.0,0.0,0.0,0,0
U_12876515,0.0,0.0,0.0,0,0
U_12876516,0.0,0.0,0.0,0,0
U_12876517,0.0,0.0,0.0,0,0
U_12876518,0.0,0.0,0.0,0,0
U_12876519,0.0,0.0,0.0,0,0
U_12876520,0.0,0.0,0.0,0,0
U_12876521,0.0,0.0,0.0,0,0
U_12876522,0.0,0.0,0.0,0,0
U_12876523,0.0,0.0,0.0,0,0
U_12876524,0.0,0.0,0.0,0,0
U_12876525,0.0,0.0,0.0,0,0
U_12876526,0.0,0.0,0.0,0,0
U_12876527,0.0,0.0,0.0,0,0
U_12876528,0.0,0.0,0.0,0,0
U_12876529,0.0,0.0,0.0,0,0
U_12876530,0.0,0.0,0.0,0,0
U_12876531,0.0,0.0,0.0,0,0
U_12876532,0.0,0.0,0.0,0,0
U_12876533,0.0,0.0,0.0,0,0
U_12876534,0.0,0.0,0.0,0,0
U_12876536,0.0,0.0,0.0,0,0
U_12876537,0.0,0.0,0.0,0,0
U_12876538,0.0,0.0,0.0,0,0
U_12876539,0.0,0.0,0.0,0,0
U_12876540,0.0,0.0,0.0,0,0
U_12876541,0.0,0.0,0.0,0,0
U_12876542,0.0,0.0,0.0,0,0
U_12876543,0.0,0.0,0.0,0,0
U_12876544,0.0,0.0,0.0,0,0
U_12876545,0.0,0.0,0.0,0,0
U_12876546,0.0,0.0,0.0,0,0
U_12876547,0.0,0.0,0.0,0,0
U_12876548,0.0,0.0,0.0,0,0
U_12876549,0.0,0.0,0.0,0,0
U_12876550,0.0,0.0,0.0,0,0
